Compound_CID,Name,Synonyms,Molecular_Formula,InChI,SMILES,InChIKey,IUPAC_Name,MeSH_Headings,Annotation_Content,Linked_BioAssays,Data_Source,Data_Source_Category,Tagged_by_PubChem,Molecular_Weight,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Charge,Covalent_Unit_Count,Isotopic_Atom_Count,Total_Atom_Stereo_Count,Defined_Atom_Stereo_Count,Undefined_Atom_Stereo_Count,Total_Bond_Stereo_Count,Defined_Bond_Stereo_Count,Undefined_Bond_Stereo_Count,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Linked_PubChem_Patent_Family_Count,Annotation_Type_Count,Create_Date
131752424,Musabalbisiane C,"Musabalbisiane C|CHEBI:191515|2-[(1R,2R,2'R,4aR,5R,5'S,6R,8R,8aS)-5'-(uran-3-yl)-2',8-dihydroxy-1,4a,6,8a-tetrakis(hydroxymethyl)-2-[(E)-2-methylbut-2-enoyl]oxyspiro[2,3,4,6,7,8-hexahydronaphthalene-5,3'-oxolane]-1-yl]acetic acid",C28H40O12,"InChI=1S/C28H40O12/c1-3-16(2)23(36)40-21-4-6-26(14-31)27(9-19(39-24(27)37)17-5-7-38-12-17)18(11-29)8-20(33)28(26,15-32)25(21,13-30)10-22(34)35/h3,5,7,12,18-21,24,29-33,37H,4,6,8-11,13-15H2,1-2H3,(H,34,35)/b16-3+/t18-,19-,20+,21+,24+,25+,26-,27-,28+/m0/s1",C/C=C(\C)/C(=O)O[C@@H]1CC[C@@]2([C@@]3(C[C@H](O[C@H]3O)C4=COC=C4)[C@@H](C[C@H]([C@@]2([C@]1(CC(=O)O)CO)CO)O)CO)CO,CPJNTZBFGMGXON-DFBMNNFESA-N,"2-[(1R,2R,2'R,4aR,5R,5'S,6R,8R,8aS)-5'-(furan-3-yl)-2',8-dihydroxy-1,4a,6,8a-tetrakis(hydroxymethyl)-2-[(E)-2-methylbut-2-enoyl]oxyspiro[2,3,4,6,7,8-hexahydronaphthalene-5,3'-oxolane]-1-yl]acetic acid",,Chemical and Physical Properties|Classification|Literature|Pharmacology and Biochemistry|Taxonomy,,ChEBI|Cheminformatics Friedrich-Schiller-University Jena|Human Metabolome Database (HMDB)|MolGenie|Wikidata,Curation Efforts|Research and Development,,568.6,207.0,986,-0.5,40,7,12,10,568.251953,568.251953,0,1,0,9,9,0,1,1,0,6,0,0,5,20171122
329252,Diosbulbin G,"Diosbulbin G|67567-15-1|DIOSBULBIN-G|4-(furan-3-yl)-14-hydroxy-2-methyl-5,10-dioxatetracyclo[7.6.1.0^{2,7}.0^{12,16}]hexadecane-6,11-dione|4-(furan-3-yl)-14-hydroxy-2-methyl-5,10-dioxatetracyclo(7.6.1.0^(2,7).0^(12,16))hexadecane-6,11-dione|RefChem:134544|NSC 310635|4-(furan-3-yl)-14-hydroxy-2-methyl-5,10-dioxatetracyclo[7.6.1.02,7.012,16]hexadecane-6,11-dione|NSC310635|orb1685051|DTXSID00317089|CHEBI:175390|SCA56715|AKOS032948156|NSC-310635|CS-0024183|(2R,3aalpha,5aalpha,6abeta,10bbeta,10calpha)-9alpha-(3-Furyl)dodecahydro-2beta-hydroxy-10aalpha-methyl-4H,7H-furo[2',3',4'|4-(uran-3-yl)-14-hydroxy-2-methyl-5,10-dioxatetracyclo[7.6.1.02,7.012,16]hexadecane-6,11-dione|9-(Furan-3-yl)-2-hydroxy-10a-methyldodecahydro-4H,7H-furo[2',3',4':4,5]naphtho[2,1-c]pyran-4,7-dione",C19H22O6,"InChI=1S/C19H22O6/c1-19-7-15(9-2-3-23-8-9)25-18(22)13(19)6-14-16-11(17(21)24-14)4-10(20)5-12(16)19/h2-3,8,10-16,20H,4-7H2,1H3",CC12CC(OC(=O)C1CC3C4C2CC(CC4C(=O)O3)O)C5=COC=C5,GFUMUSWDMNZQDZ-UHFFFAOYSA-N,"4-(furan-3-yl)-14-hydroxy-2-methyl-5,10-dioxatetracyclo[7.6.1.02,7.012,16]hexadecane-6,11-dione",,Chemical and Physical Properties|Classification|Patents|Pharmacology and Biochemistry|Spectral Information,,"10X CHEM|3WAY PHARM INC|4C Pharma Scientific Inc|A2B Chem|AA BLOCKS|AbaChemScene|ABI Chem|Accel Scientific|Acmec Biochemical|AKos Consulting & Solutions|Ark Pharma Scientific Limited|BenchChem|BioCrick|Biorbyt|Biosynth|BOC Sciences|ChEBI|ChemDB|ChemIDplus|Chemieliva Pharmaceutical Co., Ltd|Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|Cooke Chemical Co., Ltd|CymitQuimica|DiscoveryGate|DTP/NCI|eNovation Chemicals|EPA DSSTox|Google Patents|Human Metabolome Database (HMDB)|Mcule|Metabolomics Workbench|Molecule Market|Molepedia|MolGenie|Molport|MuseChem|NextBio|PubChem Reference Collection|RR Scientific|Smolecule|Starshine Chemical|TargetMol|THE BioTek|ToxPlanet|Wikidata",Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|NIH Initiatives|Research and Development|Subscription Services,,346.4,86.0,605,1.7,25,1,6,1,346.141632,346.141632,0,1,0,8,0,8,0,0,0,0,44,17,5,20050326
44400889,"(3S,4aS,4bR,6S,8R,8aR,10aR)-6-Acetoxy-3-furan-3-yl-1-hydroxy-4a,8a-dimethyl-5-oxo-dodecahydro-2-oxa-phenanthrene-8-carboxylic acid methyl ester","CHEMBL195344|BDBM50159173|(3S,4aS,4bR,6S,8R,8aR,10aR)-6-Acetoxy-3-furan-3-yl-1-hydroxy-4a,8a-dimethyl-5-oxo-dodecahydro-2-oxa-phenanthrene-8-carboxylic acid methyl ester",C23H30O8,"InChI=1S/C23H30O8/c1-12(24)30-16-9-15(20(26)28-4)22(2)7-5-14-21(27)31-17(13-6-8-29-11-13)10-23(14,3)19(22)18(16)25/h6,8,11,14-17,19,21,27H,5,7,9-10H2,1-4H3/t14-,15-,16-,17-,19-,21?,22-,23-/m0/s1",CC(=O)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(O[C@@H](C[C@@]3([C@H]2C1=O)C)C4=COC=C4)O)C)C(=O)OC,GBFCRFCLNSWPNN-ZVLPMZLHSA-N,"methyl (2S,4aR,6aR,7R,9S,10aR,10bS)-9-acetyloxy-2-(furan-3-yl)-4-hydroxy-6a,10b-dimethyl-10-oxo-1,2,4,4a,5,6,7,8,9,10a-decahydrobenzo[f]isochromene-7-carboxylate",,Biological Test Results|Classification|Literature|Biological Test Results: Active|Biological Test Results: Micromolar,239396|246129|247120,BindingDB|ChEMBL|DiscoveryGate|MolGenie,Curation Efforts|Legacy Depositors|Research and Development|Subscription Services,,434.5,112.0,752,2.2,31,1,8,5,434.194061,434.194061,0,1,0,8,7,1,0,0,0,1,0,0,5,20091119
45359774,"5'-(furan-3-yl)-4a-hydroxy-4,7-dimethylspiro[5,6,7,8a-tetrahydro-1H-naphthalene-8,3'-oxolane]-2,2'-dione","5'-(furan-3-yl)-4a-hydroxy-4,7-dimethylspiro[5,6,7,8a-tetrahydro-1H-naphthalene-8,3'-oxolane]-2,2'-dione|Compound NP-007787|CHEBI:181579|AKOS040739438|NCGC00347378-02|5'-(uran-3-yl)-4a-hydroxy-4,7-dimethylspiro[5,6,7,8a-tetrahydro-1H-naphthalene-8,3'-oxolane]-2,2'-dione",C19H22O5,"InChI=1S/C19H22O5/c1-11-3-5-19(22)12(2)7-14(20)8-16(19)18(11)9-15(24-17(18)21)13-4-6-23-10-13/h4,6-7,10-11,15-16,22H,3,5,8-9H2,1-2H3",CC1CCC2(C(C13CC(OC3=O)C4=COC=C4)CC(=O)C=C2C)O,DLHZVTVUHATYAU-UHFFFAOYSA-N,"5'-(furan-3-yl)-4a-hydroxy-4,7-dimethylspiro[5,6,7,8a-tetrahydro-1H-naphthalene-8,3'-oxolane]-2,2'-dione",,Biological Test Results|Classification|Literature|Spectral Information|Biological Test Results: Micromolar,1259325|1296008|1296009|1345084|1346986|1346987|1347055|1347159|1347160|1508620|1645851|1645870|1645876|1645877|1671188|1671193|1745853|1845191|1845192|1845220|1845221|1845222|1845223|1963823|1963824|1964107|2060322|2061308|2061315|2202376|2202377|2202548,"AKos Consulting & Solutions|Aurora Fine Chemicals LLC|C. David Weaver Laboratory, Vanderbilt University|ChEBI|Chem-Space.com Database|Cheminformatics Friedrich-Schiller-University Jena|MassBank of North America (MoNA)|Mcule|MolGenie|Molport|National Center for Advancing Translational Sciences (NCATS)|University of Kansas High Throughput Screening Laboratory|Wikidata",Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|NIH Initiatives|Research and Development,,330.4,76.7,611,1.1,24,1,5,1,330.146729,330.146729,0,1,0,5,0,5,0,0,0,4,0,0,5,20100514
14543739,CID 14543739,,C22H26O8,"InChI=1S/C22H26O8/c1-12-7-18(25)21(10-28-13(2)23)16(3-4-17(24)22(21)11-29-22)20(12)8-15(30-19(20)26)14-5-6-27-9-14/h5-6,9,12,15-16,18,25H,3-4,7-8,10-11H2,1-2H3/t12-,15+,16-,18-,20-,21+,22-/m1/s1",C[C@@H]1C[C@H]([C@@]2([C@@H]([C@@]13C[C@H](OC3=O)C4=COC=C4)CCC(=O)[C@]25CO5)COC(=O)C)O,QVTQLIONWHARQP-GMRLWNMISA-N,,,Biological Test Results|Chemical and Physical Properties|Classification|Literature|Taxonomy,1963988,Cheminformatics Friedrich-Schiller-University Jena|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|NIAID ChemDB|Wikidata,Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development,,418.4,116.0,781,0.6,30,1,8,4,418.162781,418.162781,0,1,0,7,7,0,0,0,0,4,0,0,5,20070209
44613657,Swietmanin J,Swietmanin J|CHEMBL1081400,C27H34O7,"InChI=1S/C27H34O7/c1-15-17(27(5)19(12-22(30)32-6)25(2,3)20(28)13-21(27)29)7-9-26(4)18(15)11-23(31)34-24(26)16-8-10-33-14-16/h8,10-11,14,17,19,21,24,29H,1,7,9,12-13H2,2-6H3/t17-,19-,21-,24-,26+,27+/m0/s1",C[C@@]12CC[C@@H](C(=C)C1=CC(=O)O[C@H]2C3=COC=C3)[C@]4([C@H](CC(=O)C([C@@H]4CC(=O)OC)(C)C)O)C,VQAKTWWEFFMNHX-NSPWOVSHSA-N,"methyl 2-[(1R,2R,3S)-2-[(1R,6S,8aR)-1-(furan-3-yl)-8a-methyl-5-methylidene-3-oxo-1,6,7,8-tetrahydroisochromen-6-yl]-3-hydroxy-2,6,6-trimethyl-5-oxocyclohexyl]acetate",,Biological Test Results|Classification|Literature|Spectral Information|Taxonomy,467860|467861|467862|467863|467864|467865|467866|467867|467868|467869|467870,ChEMBL|Cheminformatics Friedrich-Schiller-University Jena|DiscoveryGate|MolGenie|Thomson Pharma|Wikidata,Curation Efforts|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,470.6,103.0,933,2.8,34,1,7,5,470.230438,470.230438,0,1,0,6,6,0,0,0,0,2,0,0,5,20100215
184937,Nimolicinol,"Nimolicinol|89366-02-9|NSC 382016|(1s,4br,5r,6ar,10ar,10br,12ar)-1-(furan-3-yl)-1-hydroxy-4b,7,7,10a,12a-pentamethyl-3,8-dioxo-3,4b,5,6,6a,7,8,10a,10b,11,12,12a-dodecahydro-1h-naphtho[2,1-f]isochromen-5-yl acetate|CHEBI:67298|[(1S,4bR,5R,6aR,10aR,10bR,12aR)-1-(furan-3-yl)-1-hydroxy-4b,7,7,10a,12a-pentamethyl-3,8-dioxo-5,6,6a,10b,11,12-hexahydronaphtho[2,1-f]isochromen-5-yl] acetate|((1S,4bR,5R,6aR,10aR,10bR,12aR)-1-(furan-3-yl)-1-hydroxy-4b,7,7,10a,12a-pentamethyl-3,8-dioxo-5,6,6a,10b,11,12-hexahydronaphtho(2,1-f)isochromen-5-yl) acetate|(1S,4bR,5R,6aR,10aR,10bR,12aR)-1-(furan-3-yl)-1-hydroxy-4b,7,7,10a,12a-pentamethyl-3,8-dioxo-3,4b,5,6,6a,7,8,10a,10b,11,12,12a-dodecahydro-1H-naphtho(2,1-f)isochromen-5-yl acetate|RefChem:165951|NSC382016|CHEMBL1774406|SCHEMBL30047761|NSC-382016|Q27135756",C28H34O7,"InChI=1S/C28H34O7/c1-16(29)34-22-13-19-24(2,3)21(30)8-10-25(19,4)18-7-11-26(5)20(27(18,22)6)14-23(31)35-28(26,32)17-9-12-33-15-17/h8-10,12,14-15,18-19,22,32H,7,11,13H2,1-6H3/t18-,19+,22-,25-,26-,27-,28-/m1/s1",CC(=O)O[C@@H]1C[C@@H]2[C@](C=CC(=O)C2(C)C)([C@@H]3[C@@]1(C4=CC(=O)O[C@@]([C@@]4(CC3)C)(C5=COC=C5)O)C)C,VXKRRVRNHBWLTO-VBPYNQNZSA-N,"[(1S,4bR,5R,6aR,10aR,10bR,12aR)-1-(furan-3-yl)-1-hydroxy-4b,7,7,10a,12a-pentamethyl-3,8-dioxo-5,6,6a,10b,11,12-hexahydronaphtho[2,1-f]isochromen-5-yl] acetate",,Biological Test Results|Classification|Literature|Patents|Taxonomy,330|595609|595610|595611|595612|595613,"ABI Chem|BLD Pharm|ChEBI|ChEMBL|ChemIDplus|Chemieliva Pharmaceutical Co., Ltd|Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|ChemTik|CymitQuimica|DTP/NCI|Egon Willighagen, Department of Bioinformatics - BiGCaT, Maastricht University|eNovation Chemicals|EvitaChem|Google Patents|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|NextBio|NovoSeek|PubChem Reference Collection|RR Scientific|Starshine Chemical|SureChEMBL|Thomson Pharma|ToxPlanet|Wikidata",Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,482.6,103.0,1040,3.9,35,1,7,3,482.230438,482.230438,0,1,0,7,7,0,0,0,0,3,19,6,5,20050326
44584264,Gnaphalin,"GNAPHALIN|DTXSID70330826|RefChem:922399|DTXCID30281921|5,7-Dihydroxy-3,8-dimethoxyflavone|70544-90-0|CHEMBL465001|SCHEMBL29350715|BDBM50269629",C20H24O6,"InChI=1S/C20H24O6/c1-12-7-16(22)20(10-21)15(3-2-5-18(20)11-25-18)19(12)8-14(26-17(19)23)13-4-6-24-9-13/h4,6,9,12,14-15,21H,2-3,5,7-8,10-11H2,1H3/t12-,14+,15-,18+,19-,20+/m1/s1",C[C@@H]1CC(=O)[C@@]2([C@@H]([C@@]13C[C@H](OC3=O)C4=COC=C4)CCC[C@]25CO5)CO,KRDZPLIXVXKNST-AVIVPSALSA-N,,gnaphalin,Biological Test Results|Classification|Literature|Patents|Taxonomy,403341,BindingDB|ChEMBL|Cheminformatics Friedrich-Schiller-University Jena|Google Patents|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|PubChem Reference Collection|RR Scientific|SureChEMBL|Wikidata,Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,360.4,89.3,648,1.4,26,1,6,2,360.157288,360.157288,0,1,0,6,6,0,0,0,0,11,90,79,5,20100126
25446,Nimbic acid,"NIMBIC ACID|11030-74-3|18,24-Dinor-11,12-secochola-2,13,20,22-tetraene-4,11-dicarboxylic acid, 7,15:21,23-diepoxy-6-hydroxy-4,8-dimethyl-1-oxo-, 11-methyl ester, (4alpha,5alpha,6alpha,7alpha,15beta,17alpha)-|RefChem:165938|SCHEMBL29624623|DTXSID70911573|(4R,8S,9S,10R)-13-(furan-3-yl)-9-(hydroxymethyl)-4,8,10,12-tetramethyl-7-oxo-16-oxatetracyclo[8.6.0.03,8.011,15]hexadeca-5,11-diene-2,4-dicarboxylic acid|(6R,9aS,10S,10aR)-2-(Furan-3-yl)-10-(hydroxymethyl)-1,6,9a,10a-tetramethyl-9-oxo-3,3a,4a,5,5a,6,9,9a,10,10a-decahydro-2H-cyclopenta[b]naphtho[2,3-d]furan-5,6-dicarboxylic acid|2-(Furan-3-yl)-10-(hydroxymethyl)-1,6,9a,10a-tetramethyl-9-oxo-3,3a,4a,5,5a,6,9,9a,10,10a-decahydro-2H-cyclopenta[b]naphtho[2,3-d]furan-5,6-dicarboxylic acid",C26H30O8,"InChI=1S/C26H30O8/c1-12-14(13-6-8-33-11-13)9-15-19(12)26(4)16(10-27)25(3)17(28)5-7-24(2,23(31)32)20(25)18(22(29)30)21(26)34-15/h5-8,11,14-16,18,20-21,27H,9-10H2,1-4H3,(H,29,30)(H,31,32)/t14?,15?,16-,18?,20?,21?,24-,25+,26-/m1/s1",CC1=C2C(CC1C3=COC=C3)OC4[C@@]2([C@@H]([C@@]5(C(C4C(=O)O)[C@](C=CC5=O)(C)C(=O)O)C)CO)C,LACLJUZVQWMXBS-VNQZPSTLSA-N,"(4R,8S,9S,10R)-13-(furan-3-yl)-9-(hydroxymethyl)-4,8,10,12-tetramethyl-7-oxo-16-oxatetracyclo[8.6.0.03,8.011,15]hexadeca-5,11-diene-2,4-dicarboxylic acid",nimbic acid,Classification|Literature|Patents|Toxicity,,"ABI Chem|ChemIDplus|ChemSpider|EPA DSSTox|J&H Chemical Co.,ltd|LeadScope|MolGenie|MuseChem|NextBio|NovoSeek|PubChem Reference Collection|RR Scientific|SureChEMBL|THE BioTek|ToxPlanet",Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,,470.5,134.0,1010,1.0,34,3,8,4,470.194061,470.194061,0,1,0,9,4,5,0,0,0,3,15,14,4,20050808
76333164,"(1S,4bS,5R,6aS,10aS,10bS,12aS)-1-(furan-3-yl)-5-hydroxy-4b,7,7,10a,12a-pentamethyl-5,6,6a,9,10,10b,11,12-octahydro-1H-naphtho[2,1-f]isochromene-3,8-dione",CHEMBL3138664|BDBM50442876,C26H34O5,"InChI=1S/C26H34O5/c1-23(2)17-12-20(28)26(5)16(24(17,3)10-7-19(23)27)6-9-25(4)18(26)13-21(29)31-22(25)15-8-11-30-14-15/h8,11,13-14,16-17,20,22,28H,6-7,9-10,12H2,1-5H3/t16-,17+,20+,22+,24-,25-,26-/m0/s1",C[C@@]12CCC(=O)C([C@H]1C[C@H]([C@]3([C@H]2CC[C@]4(C3=CC(=O)O[C@@H]4C5=COC=C5)C)C)O)(C)C,BQDRKSSNLHIYIM-FGYUCKKHSA-N,"(1S,4bS,5R,6aS,10aS,10bS,12aS)-1-(furan-3-yl)-5-hydroxy-4b,7,7,10a,12a-pentamethyl-5,6,6a,9,10,10b,11,12-octahydro-1H-naphtho[2,1-f]isochromene-3,8-dione",,Biological Test Results|Classification|Literature|Biological Test Results: Active,977599|977600|977601|977602|977603|977604,BindingDB|ChEMBL|MolGenie,Curation Efforts|Research and Development,,426.5,76.7,845,3.9,31,1,5,1,426.240631,426.240631,0,1,0,7,7,0,0,0,0,1,0,0,4,20140729
13120894,Teucrin H-2,"teucrin H-2|(3aR,5'S,6aS,7R,8R,10R,10aR)-5'-(furan-3-yl)-10-hydroxy-8-methylspiro(3a,4,5,6,6a,8,9,10-octahydro-1H-benzo(d)(2)benzofuran-7,3'-oxolane)-2',3-dione|(3aR,5'S,6aS,7R,8R,10R,10aR)-5'-(furan-3-yl)-10-hydroxy-8-methylspiro[3a,4,5,6,6a,8,9,10-octahydro-1H-benzo[d][2]benzofuran-7,3'-oxolane]-2',3-dione|RefChem:188956|CHEMBL489746",C20H24O6,"InChI=1S/C20H24O6/c1-11-7-16(21)20-10-25-17(22)13(20)3-2-4-15(20)19(11)8-14(26-18(19)23)12-5-6-24-9-12/h5-6,9,11,13-16,21H,2-4,7-8,10H2,1H3/t11-,13+,14+,15-,16-,19-,20+/m1/s1",C[C@@H]1C[C@H]([C@@]23COC(=O)[C@@H]2CCC[C@@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5)O,YIPMKFWEORGSOZ-XXHWZFJYSA-N,"(3aR,5'S,6aS,7R,8R,10R,10aR)-5'-(furan-3-yl)-10-hydroxy-8-methylspiro[3a,4,5,6,6a,8,9,10-octahydro-1H-benzo[d][2]benzofuran-7,3'-oxolane]-2',3-dione",,Biological Test Results|Classification|Literature|Taxonomy,336911,ChEMBL|Cheminformatics Friedrich-Schiller-University Jena|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|PubChem Reference Collection,Curation Efforts|Governmental Organizations|Research and Development,,360.4,86.0,634,2.2,26,1,6,1,360.157288,360.157288,0,1,0,7,7,0,0,0,0,10,0,0,4,20070208
13944860,CID 13944860,CHEMBL507606|AO-222/41148799,C24H30O8,"InChI=1S/C24H30O8/c1-14-9-20(31-16(3)26)24(13-29-15(2)25)19(5-4-7-22(24)12-30-22)23(14)10-18(32-21(23)27)17-6-8-28-11-17/h6,8,11,14,18-20H,4-5,7,9-10,12-13H2,1-3H3/t14-,18-,19-,20+,22+,23-,24+/m1/s1",C[C@@H]1C[C@@H]([C@@]2([C@@H]([C@@]13C[C@@H](OC3=O)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)OC(=O)C,AFRNHJDBERWLNW-AUBWASTASA-N,,,Biological Test Results|Classification|Literature|Taxonomy,336911|1100801,Ambinter|ChEMBL|Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|Specs|Wikidata|ZINC,Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development,,446.5,105.0,812,2.3,32,0,8,6,446.194061,446.194061,0,1,0,7,7,0,0,0,0,10,0,0,4,20070208
13966163,Auropolin,AUROPOLIN|CHEMBL2269679,C24H30O9,"InChI=1S/C24H30O9/c1-13-19-20(27)24(12-30-14(2)25)18(5-4-7-22(24)11-31-22)23(13,21(28)33-19)9-17(32-15(3)26)16-6-8-29-10-16/h6,8,10,13,17-19,21,28H,4-5,7,9,11-12H2,1-3H3/t13-,17+,18-,19+,21+,22+,23-,24+/m1/s1",C[C@@H]1[C@H]2C(=O)[C@@]3([C@@H]([C@@]1([C@H](O2)O)C[C@@H](C4=COC=C4)OC(=O)C)CCC[C@]35CO5)COC(=O)C,KIOYVCPFPAIZEA-QYVGYWIBSA-N,"[(1S,2R,6R,7S,9S,11S,12S)-1-[(2S)-2-acetyloxy-2-(furan-3-yl)ethyl]-11-hydroxy-12-methyl-8-oxospiro[10-oxatricyclo[7.2.1.02,7]dodecane-6,2'-oxirane]-7-yl]methyl acetate",,Biological Test Results|Classification|Literature|Taxonomy,1098723,ChEMBL|Cheminformatics Friedrich-Schiller-University Jena|MolGenie|Springer Nature|Wikidata,Curation Efforts|Journal Publishers|Research and Development,,462.5,125.0,844,1.2,33,1,9,8,462.188995,462.188995,0,1,0,8,8,0,0,0,0,8,0,0,4,20070208
23757056,CID 23757056,MEGxp0_000906|ACon0_000191|ACon1_000763|NCGC00169383-01|BRD-K23227297-001-01-7,C22H26O8,"InChI=1S/C22H26O8/c1-12-7-18(25)21(10-28-13(2)23)16(3-4-17(24)22(21)11-29-22)20(12)8-15(30-19(20)26)14-5-6-27-9-14/h5-6,9,12,15-17,24H,3-4,7-8,10-11H2,1-2H3/t12-,15+,16-,17+,20-,21+,22-/m1/s1",C[C@@H]1CC(=O)[C@@]2([C@@H]([C@@]13C[C@H](OC3=O)C4=COC=C4)CC[C@@H]([C@]25CO5)O)COC(=O)C,LLGQNIJWUPJVIN-PWJGREASSA-N,,,Biological Test Results|Classification|Literature|Taxonomy,2240|2241|2275|2313|2316|2322|2330|434959|624101|624136|624137|624138|624139|624141|624151|624156|624260,Broad Institute|ChemBank|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|National Center for Advancing Translational Sciences (NCATS)|Wikidata,Curation Efforts|Governmental Organizations|Legacy Depositors|NIH Initiatives|Research and Development,,418.4,116.0,781,0.3,30,1,8,4,418.162781,418.162781,0,1,0,7,7,0,0,0,0,3,0,0,4,20080220
52952113,7-Deacetyl-17-epinimolicinol,"7-Deacetyl-17-epinimolicinol|1281766-59-3|CHEMBL1774407|CHEBI:67299|DTXSID801099452|Q27135757|(1R,4bR,5R,6aR,10aR,10bR,12aR)-1-(3-Furanyl)-5,6,6a,10a,10b,11,12,12a-octahydro-1,5-dihydroxy-4b,7,7,10a,12a-pentamethyl-1H-phenanthro[2,1-c]pyran-3,8(4bH,7H)-dione|(1R,4bR,5R,6aR,10aR,10bR,12aR)-1-(furan-3-yl)-1,5-dihydroxy-4b,7,7,10a,12a-pentamethyl-5,6,6a,10a,10b,11,12,12a-octahydro-1H-naphtho[2,1-f]isochromene-3,8(4bH,7H)-dione",C26H32O6,"InChI=1S/C26H32O6/c1-22(2)17-12-20(28)25(5)16(23(17,3)9-7-19(22)27)6-10-24(4)18(25)13-21(29)32-26(24,30)15-8-11-31-14-15/h7-9,11,13-14,16-17,20,28,30H,6,10,12H2,1-5H3/t16-,17+,20-,23-,24-,25-,26+/m1/s1",C[C@@]12CC[C@@H]3[C@]4(C=CC(=O)C([C@@H]4C[C@H]([C@]3(C1=CC(=O)O[C@]2(C5=COC=C5)O)C)O)(C)C)C,KBHQRXUIHKRZTP-GRSHXKAVSA-N,"(1R,4bR,5R,6aR,10aR,10bR,12aR)-1-(furan-3-yl)-1,5-dihydroxy-4b,7,7,10a,12a-pentamethyl-5,6,6a,10b,11,12-hexahydronaphtho[2,1-f]isochromene-3,8-dione",,Biological Test Results|Classification|Literature|Taxonomy,595609|595610|595611|595612|595613,"ChEBI|ChEMBL|Cheminformatics Friedrich-Schiller-University Jena|Egon Willighagen, Department of Bioinformatics - BiGCaT, Maastricht University|EPA DSSTox|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie|RR Scientific|Thomson Pharma|Wikidata",Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,440.5,97.0,935,3.3,32,2,6,1,440.219879,440.219879,0,1,0,7,7,0,0,0,0,2,0,0,4,20110620
76312369,CID 76312369,CHEMBL2269379,C24H30O9,"InChI=1S/C24H30O9/c1-13-19(27)20(28)24(12-30-14(2)25)18(5-4-7-22(24)11-31-22)23(13)9-17(16-6-8-29-10-16)33-21(23)32-15(3)26/h6,8,10,13,17-19,21,27H,4-5,7,9,11-12H2,1-3H3/t13-,17+,18-,19-,21-,22+,23-,24-/m1/s1",C[C@@H]1[C@H](C(=O)[C@]2([C@@H]([C@@]13C[C@H](O[C@H]3OC(=O)C)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)O,MVZLPYVWRQUGCU-DJPPUYHISA-N,,,Biological Test Results|Classification|Literature|Taxonomy,1098686|1098687,ChEMBL|MolGenie|Wikidata,Curation Efforts|Research and Development,,462.5,125.0,844,1.2,33,1,9,6,462.188995,462.188995,0,1,0,8,8,0,0,0,0,2,0,0,4,20140729
